,child_friendly,continent,country,max_altitude,min_altitude,resort_name,season,ski_pass_price,url,beginner_slopes,intermediate_slopes,difficult_slopes,t-bar_lifts,chairlifts,gondolas,snowpark,night_skiing,snow_cannons,country_iso,altitude_diff,total_slopes,season_start,season_end
428,True,Europe,Austria,2304.0,950.0,Glungezer-Tulfes,December - April,30,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,1354.0,0.0,December,April
429,True,Europe,Austria,2115.0,1497.0,Fanningberg,December - April,41,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,618.0,0.0,December,April
430,True,America,USA,2347.0,1490.0,Tamarack Resort,December - April,59,https://ski-resort-stats.com/beta-project,,,,,,,,,,USA,857.0,0.0,December,April
431,True,Europe,Austria,2205.0,1400.0,Turracher Höhe,November - May,45,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,805.0,0.0,November,May
432,True,Europe,Lithuania,163.0,97.0,Indoor ski area Snow Arena-Druskininkai,Year-round,29,https://ski-resort-stats.com/beta-project,,,,,,,,,,LTU,66.0,0.0,,
433,True,Europe,Austria,1715.0,655.0,Niedere-Andelsbuch-Bezau,December - March,31,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,1060.0,0.0,December,March
434,True,America,USA,1312.0,1216.0,Summit Ski Area at Mt. Hood,December - April,26,https://ski-resort-stats.com/beta-project,,,,,,,,,,USA,96.0,0.0,December,April
435,True,Europe,Austria,1870.0,810.0,Wurzeralm-Spital am Pyhrn,December - April,41,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,1060.0,0.0,December,April
436,True,Europe,Austria,1608.0,1100.0,Präbichl-Vordernberg,December - April,37,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,508.0,0.0,December,April
437,True,Europe,Italy,2502.0,1601.0,Pfelders-Moos in Passeier-,December - April,33,https://ski-resort-stats.com/beta-project,,,,,,,,,,ITA,901.0,0.0,December,April
438,True,Europe,Germany,1139.0,841.0,Mitterdorf-Almberg-– Mitterfirmiansreut,December - March,23,https://ski-resort-stats.com/beta-project,,,,,,,,,,DEU,298.0,0.0,December,March
439,True,Europe,Italy,1650.0,1150.0,Lavarone,December - April,36,https://ski-resort-stats.com/beta-project,,,,,,,,,,ITA,500.0,0.0,December,April
440,True,America,USA,960.0,440.0,Bolton Valley,December - April,63,https://ski-resort-stats.com/beta-project,,,,,,,,,,USA,520.0,0.0,December,April
441,True,Europe,Germany,1116.0,835.0,Geißkopf-Bischofsmais,December - March,24,https://ski-resort-stats.com/beta-project,,,,,,,,,,DEU,281.0,0.0,December,March
442,True,Europe,Slovakia,1361.0,914.0,Donovaly-Park Snow-,depending on snow conditions - depending on snow conditions,26,https://ski-resort-stats.com/beta-project,,,,,,,,,,SVK,447.0,0.0,depending on snow conditions,depending on snow conditions
443,True,Europe,Slovenia,1480.0,540.0,Kobla-Bohinj,December - March,22,https://ski-resort-stats.com/beta-project,,,,,,,,,,SVN,940.0,0.0,December,March
444,True,Europe,Germany,122.0,90.0,Indoor ski area Snow Dome Bispingen,Year-round,37,https://ski-resort-stats.com/beta-project,,,,,,,,,,DEU,32.0,0.0,,
445,True,Europe,Germany,1563.0,850.0,Sudelfeld-Bayrischzell,depending on snow conditions - depending on snow conditions,33,https://ski-resort-stats.com/beta-project,,,,,,,,,,DEU,713.0,0.0,depending on snow conditions,depending on snow conditions
446,True,Europe,Germany,1700.0,900.0,Grüntenlifte-Kranzegg-Rettenberg-,December - April,31,https://ski-resort-stats.com/beta-project,,,,,,,,,,DEU,800.0,0.0,December,April
447,True,Europe,Austria,1870.0,1010.0,Grebenzen-St. Lambrecht,December - March,34,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,860.0,0.0,December,March
448,True,Europe,Austria,780.0,640.0,Kirchdorf,December - March,30,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,140.0,0.0,December,March
449,True,Europe,Germany,2224.0,828.0,Nebelhorn-Oberstdorf,December - May,44,https://ski-resort-stats.com/beta-project,,,,,,,,,,DEU,1396.0,0.0,December,May
450,True,Europe,Austria,2222.0,1600.0,Lachtal,December - April,41,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,622.0,0.0,December,April
451,True,Europe,Austria,1636.0,1035.0,Ramsau am Dachstein-Rittisberg,December - March,36,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,601.0,0.0,December,March
452,True,Europe,Germany,745.0,650.0,Eibenstock,December - March,18,https://ski-resort-stats.com/beta-project,,,,,,,,,,DEU,95.0,0.0,December,March
453,True,Europe,Switzerland,2550.0,1480.0,Bürchen-Törbel-Moosalp,December - March,39,https://ski-resort-stats.com/beta-project,,,,,,,,,,CHE,1070.0,0.0,December,March
454,True,Europe,France,2100.0,1100.0,Guzet,December - March,31,https://ski-resort-stats.com/beta-project,,,,,,,,,,FRA,1000.0,0.0,December,March
455,True,America,USA,594.0,285.0,Montage Mountain Resort,December - March,53,https://ski-resort-stats.com/beta-project,,,,,,,,,,USA,309.0,0.0,December,March
456,True,Europe,Austria,1325.0,1070.0,Schetteregg-Egg,November - March,32,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,255.0,0.0,November,March
457,True,Europe,Germany,1215.0,911.0,Fichtelberg-Oberwiesenthal,December - April,26,https://ski-resort-stats.com/beta-project,,,,,,,,,,DEU,304.0,0.0,December,April
458,True,Europe,Switzerland,1600.0,1204.0,Bellwald,December - April,45,https://ski-resort-stats.com/beta-project,,,,,,,,,,CHE,396.0,0.0,December,April
459,True,Europe,Denmark,100.0,80.0,Dry slopes Dayz Søhøjlandets Skicenter,Year-round,36,https://ski-resort-stats.com/beta-project,,,,,,,,,,DNK,20.0,0.0,,
460,True,Europe,Denmark,120.0,10.0,Indoor ski area Skidome Denmark – Randers (planned),no report,0,https://ski-resort-stats.com/beta-project,,,,,,,,,,DNK,110.0,0.0,,
461,True,Europe,Denmark,53.0,50.0,Dry slopes Indoorski – Rødovre,Year-round,0,https://ski-resort-stats.com/beta-project,,,,,,,,,,DNK,3.0,0.0,,
462,True,Europe,Denmark,23.0,20.0,Dry slopes Ski Arena – Aarhus,no report,0,https://ski-resort-stats.com/beta-project,,,,,,,,,,DNK,3.0,0.0,,
463,True,Europe,Denmark,0.0,0.0,Copenhagen (planned),no report,0,https://ski-resort-stats.com/beta-project,,,,,,,,,,DNK,0.0,0.0,,
464,True,Europe,Denmark,110.0,72.0,Østerlars (Bornholm),no report,18,https://ski-resort-stats.com/beta-project,,,,,,,,,,DNK,38.0,0.0,,
465,True,Europe,Denmark,45.0,20.0,Hoch Hylkedal – Kolding,no report,15,https://ski-resort-stats.com/beta-project,,,,,,,,,,DNK,25.0,0.0,,
466,True,Europe,Switzerland,1200.0,436.0,Klewenalp-Stockhütte-Beckenried-Emmetten,December - April,45,https://ski-resort-stats.com/beta-project,,,,,,,,,,CHE,764.0,0.0,December,April
467,True,Europe,Germany,760.0,620.0,Schöneck-Skiwelt-,December - March,20,https://ski-resort-stats.com/beta-project,,,,,,,,,,DEU,140.0,0.0,December,March
468,True,Europe,Poland,910.0,680.0,Białka Tatrzańska-Kotelnica-Kaniówka-Bania,December - April,23,https://ski-resort-stats.com/beta-project,,,,,,,,,,POL,230.0,0.0,December,April
469,True,Europe,Netherlands,210.0,150.0,Indoor ski area SnowWorld Landgraaf,Year-round,42,https://ski-resort-stats.com/beta-project,,,,,,,,,,NLD,60.0,0.0,,
470,True,Europe,Slovakia,1840.0,1376.0,Štrbské Pleso,December - April,35,https://ski-resort-stats.com/beta-project,,,,,,,,,,SVK,464.0,0.0,December,April
471,True,Europe,Austria,1567.0,750.0,Gaissau-Hintersee,depending on snow conditions - March,35,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,817.0,0.0,depending on snow conditions,March
472,True,America,USA,2630.0,1999.0,Sandia Peak,no report,47,https://ski-resort-stats.com/beta-project,,,,,,,,,,USA,631.0,0.0,,
473,True,Europe,Austria,857.0,545.0,Kellerjoch-Schwaz,depending on snow conditions - April,29,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,312.0,0.0,depending on snow conditions,April
474,True,Europe,France,1785.0,1370.0,Aillons-Margériaz,no report,19,https://ski-resort-stats.com/beta-project,,,,,,,,,,FRA,415.0,0.0,,
475,True,Europe,Austria,1886.0,1540.0,Hochrindl-Sirnitz,December - March,32,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,346.0,0.0,December,March
476,True,Europe,France,1350.0,872.0,La Bresse-Hohneck,December - depending on snow conditions,29,https://ski-resort-stats.com/beta-project,,,,,,,,,,FRA,478.0,0.0,December,depending on snow conditions
477,True,Europe,Germany,842.0,590.0,Silbersattel-Steinach,December - April,19,https://ski-resort-stats.com/beta-project,,,,,,,,,,DEU,252.0,0.0,December,April
478,True,Europe,Southern Russia,960.0,540.0,Gornaya Karusel,December - April,22,https://ski-resort-stats.com/beta-project,,,,,,,,,,RUS,420.0,0.0,December,April
479,True,Europe,Austria,1230.0,980.0,Lammeralm-Langenwang,December - March,29,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,250.0,0.0,December,March
480,True,Europe,Austria,2000.0,800.0,Kitzbüheler Horn,December - April,40,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,1200.0,0.0,December,April
481,True,Europe,Norway,1060.0,450.0,Myrkdalen,November - May,44,https://ski-resort-stats.com/beta-project,,,,,,,,,,NOR,610.0,0.0,November,May
482,True,Rest of the world,Kazakhstan,2260.0,1626.0,Shymbulak-Chimbulak-,no report,24,https://ski-resort-stats.com/beta-project,,,,,,,,,,KAZ,634.0,0.0,,
483,True,Europe,Austria,1770.0,850.0,Loser-Altaussee,December - April,40,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,920.0,0.0,December,April
484,True,Europe,Austria,1800.0,950.0,Christlum-Achenkirch,December - April,44,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,850.0,0.0,December,April
485,True,Europe,Germany,1700.0,1400.0,Grasgehren-Bolgengrat,November - April,25,https://ski-resort-stats.com/beta-project,,,,,,,,,,DEU,300.0,0.0,November,April
486,True,America,USA,2137.0,1341.0,Crystal Mountain-WA-,November - May,63,https://ski-resort-stats.com/beta-project,,,,,,,,,,USA,796.0,0.0,November,May
487,True,Europe,Germany,1307.0,880.0,Götschen-Bischofswiesen,December - April,25,https://ski-resort-stats.com/beta-project,,,,,,,,,,DEU,427.0,0.0,December,April
488,True,Europe,Switzerland,2610.0,1411.0,Torrent-Leukerbad,December - April,46,https://ski-resort-stats.com/beta-project,,,,,,,,,,CHE,1199.0,0.0,December,April
489,True,Europe,Austria,1612.0,862.0,Monte Popolo-Eben im Pongau,December - April,36,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,750.0,0.0,December,April
490,True,Rest of the world,China,1375.0,457.0,Sun Mountain-Yabuli,November - April,0,https://ski-resort-stats.com/beta-project,,,,,,,,,,CHN,918.0,0.0,November,April
491,True,Europe,Italy,2250.0,1850.0,Jochgrimm-Passo Oclini-,December - April,17,https://ski-resort-stats.com/beta-project,,,,,,,,,,ITA,400.0,0.0,December,April
492,True,Europe,Italy,2340.0,1370.0,Alpe Lusia-Moena-Bellamonte,December - April,47,https://ski-resort-stats.com/beta-project,,,,,,,,,,ITA,970.0,0.0,December,April
493,True,Europe,Germany,1417.0,710.0,Unternberg-Ruhpolding-,December - March,20,https://ski-resort-stats.com/beta-project,,,,,,,,,,DEU,707.0,0.0,December,March
494,True,Europe,Switzerland,3006.0,2091.0,Diavolezza-Lagalb,October - November December - May June - October,59,https://ski-resort-stats.com/beta-project,,,,,,,,,,CHE,915.0,0.0,December,May
495,True,Europe,Slovakia,1396.0,720.0,Kubínska hoľa,December - April,26,https://ski-resort-stats.com/beta-project,,,,,,,,,,SVK,676.0,0.0,December,April
496,True,America,USA,1750.0,1170.0,Stevens Pass,December - April,63,https://ski-resort-stats.com/beta-project,,,,,,,,,,USA,580.0,0.0,December,April
497,True,Europe,Norway,1148.0,800.0,Gålå,November - April,43,https://ski-resort-stats.com/beta-project,,,,,,,,,,NOR,348.0,0.0,November,April
498,True,Europe,Norway,1039.0,185.0,Kvitfjell,October - May,45,https://ski-resort-stats.com/beta-project,,,,,,,,,,NOR,854.0,0.0,October,May
499,True,Europe,France,2800.0,1750.0,Molines-en-Queyras-Saint-Véran,December - April,29,https://ski-resort-stats.com/beta-project,,,,,,,,,,FRA,1050.0,0.0,December,April
500,True,Europe,Slovakia,2190.0,888.0,Tatranská Lomnica,December - April,35,https://ski-resort-stats.com/beta-project,,,,,,,,,,SVK,1302.0,0.0,December,April
501,True,Rest of the world,New Zealand,2046.0,1692.0,Mt. Dobson,July - October,51,https://ski-resort-stats.com/beta-project,,,,,,,,,,NZL,354.0,0.0,July,October
502,True,Europe,Slovenia,1103.0,460.0,Kanin-Sella Nevea-Bovec,December - April,35,https://ski-resort-stats.com/beta-project,,,,,,,,,,SVN,643.0,0.0,December,April
503,True,Europe,Germany,730.0,605.0,Postwiesen Skidorf-Neuastenberg,December - March,26,https://ski-resort-stats.com/beta-project,,,,,,,,,,DEU,125.0,0.0,December,March
504,True,Europe,Switzerland,1750.0,1050.0,Kaiseregg-Riggisalp-Schwarzsee,December - March,34,https://ski-resort-stats.com/beta-project,,,,,,,,,,CHE,700.0,0.0,December,March
505,True,Europe,France,1800.0,900.0,St. Pierre de Chartreuse-Le Planolet,December - April,21,https://ski-resort-stats.com/beta-project,,,,,,,,,,FRA,900.0,0.0,December,April
506,True,America,USA,930.0,300.0,Loon Mountain,November - April,73,https://ski-resort-stats.com/beta-project,,,,,,,,,,USA,630.0,0.0,November,April
507,True,Europe,Germany,1559.0,1130.0,Oberjoch-Bad Hindelang-– Iseler,December - April,38,https://ski-resort-stats.com/beta-project,,,,,,,,,,DEU,429.0,0.0,December,April
508,True,Europe,Austria,1450.0,870.0,Mönichkirchen-Mariensee,depending on snow conditions - March,35,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,580.0,0.0,depending on snow conditions,March
509,True,Europe,Switzerland,2864.0,1619.0,Grächen,December - April,48,https://ski-resort-stats.com/beta-project,,,,,,,,,,CHE,1245.0,0.0,December,April
510,True,Europe,France,2700.0,1830.0,Puigmal,no report,0,https://ski-resort-stats.com/beta-project,,,,,,,,,,FRA,870.0,0.0,,
511,True,Europe,Germany,1350.0,980.0,Kranzberg-Mittenwald,December - depending on snow conditions,29,https://ski-resort-stats.com/beta-project,,,,,,,,,,DEU,370.0,0.0,December,depending on snow conditions
512,True,Europe,Austria,1530.0,1000.0,Wetterstein lifts-Wettersteinbahnen-– Ehrwald,December - March,43,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,530.0,0.0,December,March
513,True,Europe,Austria,1774.0,777.0,Stuhleck-Spital am Semmering,depending on snow conditions - April,42,https://ski-resort-stats.com/beta-project,,,,,,,,,,AUT,997.0,0.0,depending on snow conditions,April
514,True,America,Canada,806.0,36.0,Le Massif,December - April,51,https://ski-resort-stats.com/beta-project,,,,,,,,,,CAN,770.0,0.0,December,April
